"";"round";"good";"seller";"buyer";"price";"quantity"
"64";12;"labor";"household_0";"firm_0";1;1
"65";13;"consumption_good";"firm_1";"household_1";1;1
"66";13;"consumption_good";"firm_1";"household_0";1;1
"67";13;"labor";"household_0";"firm_0";1;1
"68";13;"labor";"household_1";"firm_1";1;1
"69";13;"intermediate_good";"firm_0";"firm_1";1;1
"70";14;"labor";"household_1";"firm_1";1;1
"71";14;"labor";"household_0";"firm_0";1;1
"72";14;"intermediate_good";"firm_0";"firm_1";1;1
"73";14;"consumption_good";"firm_1";"household_1";1;1
"74";14;"consumption_good";"firm_1";"household_0";1;1
"75";15;"consumption_good";"firm_1";"household_1";1;1
"76";15;"consumption_good";"firm_1";"household_0";1;1
"77";15;"intermediate_good";"firm_0";"firm_1";1;1
"78";15;"labor";"household_0";"firm_0";1;1
"79";15;"labor";"household_1";"firm_1";1;1
"80";16;"labor";"household_1";"firm_1";1;1
"81";16;"intermediate_good";"firm_0";"firm_1";1;1
"82";16;"labor";"household_0";"firm_0";1;1
"83";16;"consumption_good";"firm_1";"household_1";1;1
"84";16;"consumption_good";"firm_1";"household_0";1;1
"85";17;"consumption_good";"firm_1";"household_1";1;1
"86";17;"consumption_good";"firm_1";"household_0";1;1
"87";17;"intermediate_good";"firm_0";"firm_1";1;1
"88";17;"labor";"household_0";"firm_0";1;1
"89";17;"labor";"household_1";"firm_1";1;1
"90";18;"consumption_good";"firm_1";"household_1";1;1
"91";18;"consumption_good";"firm_1";"household_0";1;1
"92";18;"labor";"household_0";"firm_0";1;1
"93";18;"intermediate_good";"firm_0";"firm_1";1;1
"94";18;"labor";"household_1";"firm_1";1;1
"95";19;"labor";"household_0";"firm_0";1;1
"96";19;"labor";"household_1";"firm_1";1;1
"97";19;"intermediate_good";"firm_0";"firm_1";1;1
"98";19;"consumption_good";"firm_1";"household_1";1;1
"99";19;"consumption_good";"firm_1";"household_0";1;1
"100";20;"intermediate_good";"firm_0";"firm_1";1;1
"101";20;"consumption_good";"firm_1";"household_1";1;1
"102";20;"consumption_good";"firm_1";"household_0";1;1
"103";20;"labor";"household_0";"firm_0";1;1
"104";20;"labor";"household_1";"firm_1";1;1
"105";21;"labor";"household_0";"firm_0";1;1
"106";21;"intermediate_good";"firm_0";"firm_1";1;1
"107";21;"labor";"household_1";"firm_1";1;1
"108";21;"consumption_good";"firm_1";"household_1";1;1
"109";21;"consumption_good";"firm_1";"household_0";1;1
"110";22;"labor";"household_0";"firm_0";1;1
"111";22;"intermediate_good";"firm_0";"firm_1";1;1
"112";22;"consumption_good";"firm_1";"household_1";1;1
"113";22;"consumption_good";"firm_1";"household_0";1;1
"114";22;"labor";"household_1";"firm_1";1;1
"115";23;"consumption_good";"firm_1";"household_1";1;1
"116";23;"consumption_good";"firm_1";"household_0";1;1
"117";23;"labor";"household_0";"firm_0";1;1
"118";23;"intermediate_good";"firm_0";"firm_1";1;1
"119";23;"labor";"household_1";"firm_1";1;1
"120";24;"intermediate_good";"firm_0";"firm_1";1;1
"121";24;"labor";"household_1";"firm_1";1;1
"122";24;"consumption_good";"firm_1";"household_1";1;1
"123";24;"consumption_good";"firm_1";"household_0";1;1
"124";24;"labor";"household_0";"firm_0";1;1
"125";25;"labor";"household_1";"firm_1";1;1
"126";25;"intermediate_good";"firm_0";"firm_1";1;1
"127";25;"labor";"household_0";"firm_0";1;1
"128";25;"consumption_good";"firm_1";"household_1";1;1
"129";25;"consumption_good";"firm_1";"household_0";1;1
"130";26;"labor";"household_0";"firm_0";1;1
"131";26;"intermediate_good";"firm_0";"firm_1";1;1
"132";26;"labor";"household_1";"firm_1";1;1
"133";26;"consumption_good";"firm_1";"household_1";1;1
"134";26;"consumption_good";"firm_1";"household_0";1;1
"135";27;"consumption_good";"firm_1";"household_1";1;1
"136";27;"consumption_good";"firm_1";"household_0";1;1
"137";27;"intermediate_good";"firm_0";"firm_1";1;1
"138";27;"labor";"household_0";"firm_0";1;1
"139";27;"labor";"household_1";"firm_1";1;1
"140";28;"labor";"household_0";"firm_0";1;1
"141";28;"intermediate_good";"firm_0";"firm_1";1;1
"142";28;"consumption_good";"firm_1";"household_1";1;1
"143";28;"consumption_good";"firm_1";"household_0";1;1
"144";28;"labor";"household_1";"firm_1";1;1
"145";29;"intermediate_good";"firm_0";"firm_1";1;1
"146";29;"consumption_good";"firm_1";"household_1";1;1
"147";29;"consumption_good";"firm_1";"household_0";1;1
"148";29;"labor";"household_1";"firm_1";1;1
"149";29;"labor";"household_0";"firm_0";1;1
"150";30;"intermediate_good";"firm_0";"firm_1";1;1
"151";30;"consumption_good";"firm_1";"household_1";1;1
"152";30;"consumption_good";"firm_1";"household_0";1;1
"153";30;"labor";"household_1";"firm_1";1;1
"154";30;"labor";"household_0";"firm_0";1;1
"155";31;"labor";"household_1";"firm_1";1;1
"156";31;"consumption_good";"firm_1";"household_1";1;1
"157";31;"consumption_good";"firm_1";"household_0";1;1
"158";31;"labor";"household_0";"firm_0";1;1
"159";31;"intermediate_good";"firm_0";"firm_1";1;1
"160";32;"consumption_good";"firm_1";"household_1";1;1
"161";32;"consumption_good";"firm_1";"household_0";1;1
"162";32;"labor";"household_1";"firm_1";1;1
"163";32;"intermediate_good";"firm_0";"firm_1";1;1
"164";32;"labor";"household_0";"firm_0";1;1
"165";33;"labor";"household_1";"firm_1";1;1
"166";33;"labor";"household_0";"firm_0";1;1
"167";33;"intermediate_good";"firm_0";"firm_1";1;1
"168";33;"consumption_good";"firm_1";"household_1";1;1
"169";33;"consumption_good";"firm_1";"household_0";1;1
"170";34;"labor";"household_0";"firm_0";1;1
"171";34;"labor";"household_1";"firm_1";1;1
"172";34;"consumption_good";"firm_1";"household_1";1;1
"173";34;"consumption_good";"firm_1";"household_0";1;1
"174";34;"intermediate_good";"firm_0";"firm_1";1;1
"175";35;"labor";"household_1";"firm_1";1;1
"176";35;"consumption_good";"firm_1";"household_1";1;1
"177";35;"consumption_good";"firm_1";"household_0";1;1
"178";35;"intermediate_good";"firm_0";"firm_1";1;1
"179";35;"labor";"household_0";"firm_0";1;1
"180";36;"labor";"household_1";"firm_1";1;1
"181";36;"intermediate_good";"firm_0";"firm_1";1;1
"182";36;"consumption_good";"firm_1";"household_1";1;1
"183";36;"consumption_good";"firm_1";"household_0";1;1
"184";36;"labor";"household_0";"firm_0";1;1
"185";37;"labor";"household_0";"firm_0";1;1
"186";37;"intermediate_good";"firm_0";"firm_1";1;1
"187";37;"consumption_good";"firm_1";"household_1";1;1
"188";37;"consumption_good";"firm_1";"household_0";1;1
"189";37;"labor";"household_1";"firm_1";1;1
"190";38;"consumption_good";"firm_1";"household_1";1;1
"191";38;"consumption_good";"firm_1";"household_0";1;1
"192";38;"intermediate_good";"firm_0";"firm_1";1;1
"193";38;"labor";"household_0";"firm_0";1;1
"194";38;"labor";"household_1";"firm_1";1;1
"195";39;"labor";"household_0";"firm_0";1;1
"196";39;"consumption_good";"firm_1";"household_1";1;1
"197";39;"consumption_good";"firm_1";"household_0";1;1
"198";39;"labor";"household_1";"firm_1";1;1
"199";39;"intermediate_good";"firm_0";"firm_1";1;1
