"";"round";"good";"seller";"buyer";"price";"quantity"
"262";0;"cookies";"quotebuy_1";"quotebuy_0";0,835379;3601,249188
"263";0;"cookies";"quotebuy_1";"quotebuy_0";0,941387;2081,512427
"264";0;"cookies";"quotebuy_1";"quotebuy_0";0,628595;1034,489992
"265";0;"cookies";"quotebuy_1";"quotebuy_0";0,332581;5304,068888
"266";0;"cookies";"quotebuy_1";"quotebuy_0";0,623996;6243,377125
"267";0;"cookies";"quotebuy_1";"quotebuy_0";0,533118;612,116473
"268";0;"cookies";"quotebuy_1";"quotebuy_0";0,155497;4910,572833
"269";0;"cookies";"quotebuy_1";"quotebuy_0";0,93438;8560,246991
"270";0;"cookies";"quotebuy_1";"quotebuy_0";0,487655;55,025141
"271";0;"cookies";"quotebuy_1";"quotebuy_0";0,091413;3679,694308
"272";0;"cookies";"quotebuy_1";"quotebuy_0";0,1975;1647,225292
"273";0;"cookies";"quotebuy_1";"quotebuy_0";0,183277;85,478373
"274";0;"cookies";"quotebuy_1";"quotebuy_0";0,040574;4205,234585
"275";0;"cookies";"quotebuy_1";"quotebuy_0";0,13853;5264,90866
"276";0;"cookies";"quotebuy_1";"quotebuy_0";0,695447;5096,883662
"277";0;"cookies";"quotebuy_1";"quotebuy_0";0,586086;758,648208
"278";0;"cookies";"quotebuy_1";"quotebuy_0";0,828134;1195,416097
"279";0;"cookies";"quotebuy_1";"quotebuy_0";0,949498;197,648809
"280";0;"cookies";"quotebuy_1";"quotebuy_0";0,830177;815,295699
"281";0;"cookies";"quotebuy_1";"quotebuy_0";0,648125;1450,820286
"282";0;"cookies";"quotebuy_1";"quotebuy_0";0,014677;4301,90684
"283";0;"cookies";"quotebuy_1";"quotebuy_0";0,17248;787,776243
"284";0;"cookies";"quotebuy_1";"quotebuy_0";0,80728;791,876516
"285";0;"cookies";"quotebuy_1";"quotebuy_0";0,365198;3760,048689
"286";0;"cookies";"quotebuy_1";"quotebuy_0";0,128132;6014,597365
"287";0;"cookies";"quotebuy_1";"quotebuy_0";0,623422;4461,98082
"288";0;"cookies";"quotebuy_1";"quotebuy_0";0,627069;8311,042453
"289";0;"cookies";"quotebuy_1";"quotebuy_0";0,403221;618,066946
"290";0;"cookies";"quotebuy_1";"quotebuy_0";0,811609;4932,174884
"291";0;"cookies";"quotebuy_1";"quotebuy_0";0,311885;2849,656543
"292";0;"cookies";"quotebuy_1";"quotebuy_0";0,910962;3370,578495
"293";0;"cookies";"quotebuy_1";"quotebuy_0";0,730264;494,957398
"294";0;"cookies";"quotebuy_1";"quotebuy_0";0,106742;1228,223866
"295";0;"cookies";"quotebuy_1";"quotebuy_0";0,450626;319,782824
"296";0;"cookies";"quotebuy_1";"quotebuy_0";0,097416;1449,43926
"297";0;"cookies";"quotebuy_1";"quotebuy_0";0,511546;1037,192931
"298";0;"cookies";"quotebuy_1";"quotebuy_0";0,56437;2456,440488
"299";0;"cookies";"quotebuy_1";"quotebuy_0";0,686614;143,126411
"300";0;"cookies";"quotebuy_1";"quotebuy_0";0,923009;1327,36439
"301";0;"cookies";"quotebuy_1";"quotebuy_0";0,007363;2056,789124
"302";0;"cookies";"quotebuy_1";"quotebuy_0";0,708845;5009,764454
"303";0;"cookies";"quotebuy_1";"quotebuy_0";0,569239;2344,953837
"304";0;"cookies";"quotebuy_1";"quotebuy_0";0,63892;3490,310613
"305";0;"cookies";"quotebuy_1";"quotebuy_0";0,244218;9391,726323
"306";0;"cookies";"quotebuy_1";"quotebuy_0";0,107468;8164,822665
"307";0;"cookies";"quotebuy_1";"quotebuy_0";0,361805;390,885754
"308";0;"cookies";"quotebuy_1";"quotebuy_0";0,532018;901,133301
"309";0;"cookies";"quotebuy_1";"quotebuy_0";0,909726;639,555271
"310";0;"cookies";"quotebuy_1";"quotebuy_0";0,623568;786,67875
"311";0;"cookies";"quotebuy_1";"quotebuy_0";0,128607;1861,779024
"312";0;"cookies";"quotebuy_1";"quotebuy_0";0,201875;7632,962145
"313";0;"cookies";"quotebuy_1";"quotebuy_0";0,797117;137,922015
"314";0;"cookies";"quotebuy_1";"quotebuy_0";0,64317;953,309099
"315";0;"cookies";"quotebuy_1";"quotebuy_0";0,330115;3692,818683
"316";0;"cookies";"quotebuy_1";"quotebuy_0";0,471531;4990,771278
"317";0;"cookies";"quotebuy_1";"quotebuy_0";0,108443;1525,870538
"318";0;"cookies";"quotebuy_1";"quotebuy_0";0,874172;4458,658888
"319";0;"cookies";"quotebuy_1";"quotebuy_0";0,861019;722,058594
"320";0;"cookies";"quotebuy_1";"quotebuy_0";0,983091;4117,032515
"321";0;"cookies";"quotebuy_1";"quotebuy_0";0,703874;105,135879
"322";0;"cookies";"quotebuy_1";"quotebuy_0";0,022304;955,72709
"323";0;"cookies";"quotebuy_1";"quotebuy_0";0,284909;1034,674793
"324";0;"cookies";"quotebuy_1";"quotebuy_0";0,220178;5188,028214
"325";0;"cookies";"quotebuy_1";"quotebuy_0";0,952399;3945,505977
"326";0;"cookies";"quotebuy_1";"quotebuy_0";0,085035;9696,086223
"327";0;"cookies";"quotebuy_1";"quotebuy_0";0,595391;2866,341647
"328";0;"cookies";"quotebuy_1";"quotebuy_0";0,305823;483,734492
"329";0;"cookies";"quotebuy_1";"quotebuy_0";0,321534;4110,885312
"330";0;"cookies";"quotebuy_1";"quotebuy_0";0,921836;1698,721492
"331";0;"cookies";"quotebuy_1";"quotebuy_0";0,583643;2677,09107
"332";0;"cookies";"quotebuy_1";"quotebuy_0";0,698137;1342,544975
"333";0;"cookies";"quotebuy_1";"quotebuy_0";0,375963;649,517705
"334";0;"cookies";"quotebuy_1";"quotebuy_0";0,726902;685,040991
"335";0;"cookies";"quotebuy_1";"quotebuy_0";0,167005;3837,337584
"336";0;"cookies";"quotebuy_1";"quotebuy_0";0,580368;4922,387092
"337";0;"cookies";"quotebuy_1";"quotebuy_0";0,420555;438,80143
"338";0;"cookies";"quotebuy_1";"quotebuy_0";0,1504;2103,694407
"339";0;"cookies";"quotebuy_1";"quotebuy_0";0,627755;2160,408832
"340";0;"cookies";"quotebuy_1";"quotebuy_0";0,746104;2476,20081
"341";0;"cookies";"quotebuy_1";"quotebuy_0";0,621776;348,265247
"342";0;"cookies";"quotebuy_1";"quotebuy_0";0,510855;5532,00789
"343";0;"cookies";"quotebuy_1";"quotebuy_0";0,513738;5858,64069
"344";0;"cookies";"quotebuy_1";"quotebuy_0";0,731645;680,133786
"345";0;"cookies";"quotebuy_1";"quotebuy_0";0,594984;1044,716431
"346";0;"cookies";"quotebuy_1";"quotebuy_0";0,098815;687,555286
"347";0;"cookies";"quotebuy_1";"quotebuy_0";0,465614;6,080343
"348";0;"cookies";"quotebuy_1";"quotebuy_0";0,654851;688,263484
"349";0;"cookies";"quotebuy_1";"quotebuy_0";0,055169;8878,376082
"350";0;"cookies";"quotebuy_1";"quotebuy_0";0,018182;8146,740646
"351";0;"cookies";"quotebuy_1";"quotebuy_0";0,500798;1541,717068
"352";0;"cookies";"quotebuy_1";"quotebuy_0";0,659768;2613,558743
"353";0;"cookies";"quotebuy_1";"quotebuy_0";0,432038;7451,942941
"354";0;"cookies";"quotebuy_1";"quotebuy_0";0,730635;4,658576
"355";0;"cookies";"quotebuy_1";"quotebuy_0";0,212597;4783,936137
"356";0;"cookies";"quotebuy_1";"quotebuy_0";0,217151;442,656311
"357";0;"cookies";"quotebuy_1";"quotebuy_0";0,123444;5734,75259
"358";0;"cookies";"quotebuy_1";"quotebuy_0";0,941159;0,264967
"359";0;"cookies";"quotebuy_1";"quotebuy_0";0,230417;6246,280291
"360";0;"cookies";"quotebuy_1";"quotebuy_0";0,023126;4,854058
